enrollment_id,student_id,course_id,semester,year,grade,status
ENR001344,STU00197,CRS00015,Fall,2023,A-,completed
ENR001345,STU00053,CRS00037,Fall,2022,F,withdrawn
ENR001346,STU00061,CRS00047,Fall,2020,F,completed
ENR001347,STU00092,CRS00055,Spring,2024,F,completed
ENR001348,STU00218,CRS00020,Summer,2022,B-,withdrawn
ENR001349,STU00054,CRS00035,Summer,2023,C+,withdrawn
ENR001350,STU00040,CRS00001,Summer,2021,B+,withdrawn
ENR001351,STU00076,CRS00050,Summer,2023,C-,enrolled
ENR001352,STU00058,CRS00074,Summer,2023,B-,completed
ENR001353,STU00047,CRS00042,Fall,2021,C,withdrawn
ENR001354,STU00164,CRS00064,Spring,2023,I,in_progress
ENR001355,STU00171,CRS00018,Spring,2021,C,in_progress
ENR001356,STU00276,CRS00069,Summer,2023,D,completed
ENR001357,STU00197,CRS00011,Summer,2024,C,completed
ENR001358,STU00045,CRS00031,Fall,2022,B,enrolled
ENR001359,STU00186,CRS00072,Fall,2023,A-,enrolled
ENR001360,STU00179,CRS00047,Spring,2021,C-,completed
ENR001361,STU00283,CRS00054,Fall,2021,B,enrolled
ENR001362,STU00071,CRS00016,Spring,2021,I,enrolled
ENR001363,STU00218,CRS00048,Summer,2020,A-,enrolled
ENR001364,STU00245,CRS00077,Fall,2021,B+,withdrawn
ENR001365,STU00073,CRS00011,Fall,2021,A,in_progress
ENR001366,STU00077,CRS00024,Summer,2023,B+,withdrawn
ENR001367,STU00241,CRS00053,Spring,2022,W,enrolled
ENR001368,STU00147,CRS00015,Fall,2021,W,enrolled
ENR001369,STU00089,CRS00065,Fall,2021,C,in_progress
ENR001370,STU00233,CRS00071,Summer,2022,D,withdrawn
ENR001371,STU00117,CRS00055,Spring,2021,A-,in_progress
ENR001372,STU00065,CRS00028,Summer,2023,A,completed
ENR001373,STU00201,CRS00024,Summer,2024,A-,in_progress
ENR001374,STU00245,CRS00041,Spring,2023,B+,enrolled
ENR001375,STU00191,CRS00055,Spring,2021,A-,enrolled
ENR001376,STU00040,CRS00047,Spring,2024,A,completed
ENR001377,STU00145,CRS00021,Fall,2024,A-,completed
ENR001378,STU00006,CRS00040,Summer,2021,B,enrolled
ENR001379,STU00124,CRS00035,Summer,2020,F,enrolled
ENR001380,STU00289,CRS00062,Fall,2020,C+,enrolled
ENR001381,STU00159,CRS00002,Spring,2022,C,completed
ENR001382,STU00162,CRS00051,Fall,2022,I,enrolled
ENR001383,STU00170,CRS00053,Fall,2024,D,completed
ENR001384,STU00013,CRS00076,Spring,2023,F,enrolled
ENR001385,STU00149,CRS00021,Summer,2021,C-,enrolled
ENR001386,STU00048,CRS00030,Summer,2021,W,completed
ENR001387,STU00083,CRS00065,Summer,2024,F,withdrawn
ENR001388,STU00230,CRS00017,Spring,2022,C+,in_progress
ENR001389,STU00021,CRS00050,Fall,2021,F,enrolled
ENR001390,STU00079,CRS00073,Fall,2023,A,completed
ENR001391,STU00159,CRS00071,Spring,2020,A-,in_progress
ENR001392,STU00161,CRS00022,Fall,2022,A-,withdrawn
ENR001393,STU00296,CRS00047,Fall,2022,A-,completed
ENR001394,STU00236,CRS00034,Spring,2023,C-,completed
ENR001395,STU00064,CRS00073,Fall,2023,C+,withdrawn
ENR001396,STU00206,CRS00053,Summer,2024,B+,in_progress
ENR001397,STU00188,CRS00066,Spring,2024,C+,enrolled
ENR001398,STU00212,CRS00065,Spring,2023,W,enrolled
ENR001399,STU00030,CRS00032,Fall,2024,B+,enrolled
ENR001400,STU00149,CRS00049,Summer,2021,C,enrolled
ENR001401,STU00115,CRS00050,Summer,2023,A-,withdrawn
ENR001402,STU00239,CRS00060,Spring,2024,A-,enrolled
ENR001403,STU00093,CRS00014,Spring,2023,B,in_progress
ENR001404,STU00169,CRS00009,Spring,2022,F,in_progress
ENR001405,STU00109,CRS00061,Spring,2020,C-,enrolled
ENR001406,STU00280,CRS00020,Fall,2023,W,completed
ENR001407,STU00164,CRS00073,Summer,2020,C,enrolled
ENR001408,STU00186,CRS00056,Fall,2023,A,completed
ENR001409,STU00012,CRS00055,Spring,2022,W,completed
ENR001410,STU00043,CRS00019,Spring,2020,C,enrolled
ENR001411,STU00153,CRS00058,Summer,2023,B,withdrawn
ENR001412,STU00095,CRS00007,Spring,2020,C+,withdrawn
ENR001413,STU00085,CRS00026,Spring,2022,C-,in_progress
ENR001414,STU00275,CRS00021,Spring,2023,I,in_progress
ENR001415,STU00006,CRS00072,Fall,2024,A-,completed
ENR001416,STU00166,CRS00041,Fall,2020,C-,completed
ENR001417,STU00256,CRS00041,Summer,2020,C,withdrawn
ENR001418,STU00267,CRS00001,Fall,2023,W,in_progress
ENR001419,STU00297,CRS00013,Fall,2020,I,completed
ENR001420,STU00216,CRS00070,Summer,2021,C,completed
ENR001421,STU00179,CRS00027,Summer,2021,F,enrolled
ENR001422,STU00190,CRS00047,Spring,2020,B-,enrolled
ENR001423,STU00256,CRS00059,Spring,2023,C+,withdrawn
ENR001424,STU00278,CRS00055,Spring,2024,A-,completed
ENR001425,STU00235,CRS00055,Fall,2022,D,completed
ENR001426,STU00278,CRS00056,Spring,2023,W,in_progress
ENR001427,STU00146,CRS00080,Fall,2020,A-,enrolled
ENR001428,STU00009,CRS00079,Fall,2023,C-,enrolled
ENR001429,STU00228,CRS00065,Fall,2024,W,withdrawn
ENR001430,STU00216,CRS00028,Spring,2021,D,in_progress
ENR001431,STU00059,CRS00026,Fall,2023,C+,in_progress
ENR001432,STU00212,CRS00051,Spring,2020,B,withdrawn
ENR001433,STU00138,CRS00034,Spring,2022,W,completed
ENR001434,STU00003,CRS00054,Fall,2020,A,completed
ENR001435,STU00192,CRS00067,Spring,2024,C+,completed
ENR001436,STU00293,CRS00056,Summer,2021,C,completed
ENR001437,STU00202,CRS00007,Spring,2024,B+,in_progress
ENR001438,STU00089,CRS00052,Summer,2022,B+,in_progress
ENR001439,STU00119,CRS00013,Summer,2021,A-,in_progress
ENR001440,STU00134,CRS00071,Spring,2021,B,enrolled
ENR001441,STU00048,CRS00004,Fall,2023,W,completed
ENR001442,STU00015,CRS00080,Fall,2024,F,in_progress
ENR001443,STU00013,CRS00017,Summer,2023,W,withdrawn
ENR001444,STU00096,CRS00031,Spring,2021,B,completed
ENR001445,STU00194,CRS00034,Spring,2020,A-,completed
ENR001446,STU00012,CRS00075,Fall,2020,C-,enrolled
ENR001447,STU00055,CRS00019,Spring,2022,B+,enrolled
ENR001448,STU00040,CRS00064,Fall,2022,C,enrolled
ENR001449,STU00252,CRS00003,Fall,2023,C-,enrolled
ENR001450,STU00108,CRS00054,Spring,2023,W,in_progress
ENR001451,STU00083,CRS00024,Fall,2022,B+,enrolled
ENR001452,STU00061,CRS00044,Spring,2022,F,enrolled
ENR001453,STU00082,CRS00067,Fall,2022,B,enrolled
ENR001454,STU00275,CRS00003,Summer,2024,B+,completed
ENR001455,STU00187,CRS00015,Fall,2021,C+,completed
ENR001456,STU00113,CRS00011,Spring,2021,B-,in_progress
ENR001457,STU00103,CRS00012,Summer,2022,D,withdrawn
ENR001458,STU00240,CRS00064,Summer,2023,C,completed
ENR001459,STU00129,CRS00023,Summer,2021,I,withdrawn
ENR001460,STU00202,CRS00014,Summer,2024,B-,completed
ENR001461,STU00106,CRS00063,Spring,2023,C,withdrawn
ENR001462,STU00164,CRS00080,Summer,2020,C,in_progress
ENR001463,STU00103,CRS00073,Spring,2022,W,enrolled
ENR001464,STU00231,CRS00022,Summer,2020,B-,in_progress
ENR001465,STU00151,CRS00078,Spring,2024,C,enrolled
ENR001466,STU00059,CRS00024,Spring,2022,B+,withdrawn
ENR001467,STU00126,CRS00010,Summer,2021,C+,withdrawn
ENR001468,STU00075,CRS00041,Fall,2020,C+,enrolled
ENR001469,STU00169,CRS00028,Summer,2023,C+,completed
ENR001470,STU00288,CRS00009,Spring,2023,F,completed
ENR001471,STU00270,CRS00028,Summer,2020,B-,enrolled
ENR001472,STU00294,CRS00054,Spring,2023,C+,completed
ENR001473,STU00101,CRS00007,Spring,2023,A,withdrawn
ENR001474,STU00216,CRS00016,Spring,2020,B+,withdrawn
ENR001475,STU00197,CRS00031,Fall,2024,B-,enrolled
ENR001476,STU00295,CRS00001,Spring,2023,B+,in_progress
ENR001477,STU00019,CRS00069,Fall,2024,C+,enrolled
ENR001478,STU00036,CRS00061,Spring,2020,I,withdrawn
ENR001479,STU00141,CRS00041,Spring,2022,A-,withdrawn
ENR001480,STU00253,CRS00079,Spring,2020,B-,in_progress
ENR001481,STU00253,CRS00016,Summer,2022,A-,enrolled
ENR001482,STU00115,CRS00007,Fall,2020,A-,withdrawn
ENR001483,STU00224,CRS00029,Fall,2021,B,withdrawn
ENR001484,STU00276,CRS00001,Spring,2020,A,enrolled
ENR001485,STU00025,CRS00039,Spring,2020,C+,in_progress
ENR001486,STU00139,CRS00022,Summer,2021,C-,enrolled
ENR001487,STU00065,CRS00041,Summer,2021,C,in_progress
ENR001488,STU00063,CRS00067,Fall,2024,F,in_progress
ENR001489,STU00251,CRS00036,Summer,2022,C-,completed
ENR001490,STU00048,CRS00034,Summer,2022,A-,withdrawn
ENR001491,STU00286,CRS00032,Summer,2021,A-,enrolled
ENR001492,STU00254,CRS00008,Fall,2021,W,completed
ENR001493,STU00240,CRS00050,Spring,2021,A-,withdrawn
ENR001494,STU00107,CRS00076,Summer,2024,C+,withdrawn
ENR001495,STU00233,CRS00020,Fall,2024,B+,completed
ENR001496,STU00187,CRS00050,Summer,2023,D,completed
ENR001497,STU00205,CRS00025,Spring,2020,C,completed
ENR001498,STU00158,CRS00074,Fall,2020,C-,enrolled
ENR001499,STU00057,CRS00031,Spring,2020,B+,withdrawn
ENR001500,STU00015,CRS00061,Spring,2024,C+,withdrawn
ENR001501,STU00061,CRS00071,Spring,2020,C,completed
ENR001502,STU00078,CRS00051,Spring,2024,D,withdrawn
ENR001503,STU00028,CRS00057,Spring,2022,A-,enrolled
ENR001504,STU00196,CRS00055,Spring,2021,B,in_progress
ENR001505,STU00091,CRS00077,Summer,2022,F,in_progress
ENR001506,STU00266,CRS00056,Summer,2020,A,completed
ENR001507,STU00057,CRS00029,Fall,2020,A,withdrawn
ENR001508,STU00123,CRS00009,Fall,2024,B-,completed
ENR001509,STU00208,CRS00051,Fall,2023,B,withdrawn
ENR001510,STU00254,CRS00027,Fall,2021,C+,withdrawn
ENR001511,STU00148,CRS00001,Fall,2020,D,in_progress
ENR001512,STU00157,CRS00031,Spring,2021,W,enrolled
ENR001513,STU00086,CRS00024,Spring,2022,B+,enrolled
ENR001514,STU00243,CRS00055,Fall,2022,B+,withdrawn
ENR001515,STU00040,CRS00022,Summer,2020,C+,in_progress
ENR001516,STU00299,CRS00001,Fall,2023,C-,enrolled
ENR001517,STU00024,CRS00003,Summer,2024,B-,completed
ENR001518,STU00269,CRS00065,Fall,2021,A-,enrolled
ENR001519,STU00156,CRS00043,Spring,2023,I,withdrawn
ENR001520,STU00280,CRS00033,Spring,2023,C+,in_progress
ENR001521,STU00007,CRS00046,Summer,2022,C+,in_progress
ENR001522,STU00058,CRS00035,Summer,2024,W,enrolled
ENR001523,STU00076,CRS00053,Summer,2021,B+,withdrawn
ENR001524,STU00255,CRS00004,Summer,2021,I,in_progress
ENR001525,STU00185,CRS00027,Fall,2020,C,enrolled
ENR001526,STU00141,CRS00070,Summer,2023,B+,withdrawn
ENR001527,STU00179,CRS00043,Summer,2023,C,withdrawn
ENR001528,STU00159,CRS00025,Summer,2020,D,withdrawn
ENR001529,STU00063,CRS00056,Summer,2023,C+,withdrawn
ENR001530,STU00057,CRS00002,Summer,2023,B+,in_progress
ENR001531,STU00077,CRS00067,Summer,2022,D,completed
ENR001532,STU00156,CRS00063,Fall,2022,B-,enrolled
ENR001533,STU00233,CRS00006,Spring,2021,F,enrolled
ENR001534,STU00028,CRS00063,Fall,2022,C,withdrawn
ENR001535,STU00001,CRS00007,Fall,2022,C+,withdrawn
ENR001536,STU00258,CRS00072,Fall,2021,I,withdrawn
ENR001537,STU00074,CRS00026,Summer,2023,A-,withdrawn
ENR001538,STU00113,CRS00005,Spring,2023,B,in_progress
ENR001539,STU00217,CRS00052,Spring,2020,B-,withdrawn
ENR001540,STU00089,CRS00073,Summer,2023,C+,completed
ENR001541,STU00103,CRS00033,Spring,2021,D,completed
ENR001542,STU00155,CRS00040,Spring,2020,F,in_progress
ENR001543,STU00280,CRS00024,Spring,2023,A-,completed
ENR001544,STU00270,CRS00057,Summer,2022,W,withdrawn
ENR001545,STU00240,CRS00046,Spring,2023,C,in_progress
ENR001546,STU00237,CRS00004,Fall,2024,C,enrolled
ENR001547,STU00072,CRS00079,Fall,2022,F,withdrawn
ENR001548,STU00066,CRS00080,Summer,2024,B-,enrolled
ENR001549,STU00202,CRS00017,Summer,2023,A,in_progress
ENR001550,STU00266,CRS00059,Fall,2020,A,withdrawn
ENR001551,STU00055,CRS00043,Fall,2024,B-,in_progress
ENR001552,STU00170,CRS00008,Summer,2020,F,enrolled
ENR001553,STU00105,CRS00067,Summer,2021,I,in_progress
ENR001554,STU00070,CRS00029,Spring,2021,W,withdrawn
ENR001555,STU00004,CRS00063,Summer,2024,B,enrolled
ENR001556,STU00035,CRS00001,Summer,2021,A-,enrolled
ENR001557,STU00127,CRS00027,Spring,2020,A,in_progress
ENR001558,STU00201,CRS00008,Spring,2020,C,in_progress
ENR001559,STU00095,CRS00031,Spring,2024,F,in_progress
ENR001560,STU00064,CRS00056,Summer,2021,A,completed
ENR001561,STU00073,CRS00031,Summer,2021,I,completed
ENR001562,STU00244,CRS00062,Spring,2022,W,enrolled
ENR001563,STU00253,CRS00048,Spring,2022,C,enrolled
ENR001564,STU00238,CRS00054,Fall,2023,A,withdrawn
ENR001565,STU00235,CRS00016,Spring,2024,A,withdrawn
ENR001566,STU00018,CRS00080,Fall,2023,C+,completed
ENR001567,STU00240,CRS00059,Fall,2022,B+,withdrawn
ENR001568,STU00257,CRS00065,Spring,2021,I,in_progress
ENR001569,STU00263,CRS00009,Summer,2021,B+,withdrawn
ENR001570,STU00289,CRS00044,Summer,2023,B+,withdrawn
ENR001571,STU00156,CRS00051,Summer,2020,C-,in_progress
ENR001572,STU00242,CRS00078,Summer,2021,I,withdrawn
ENR001573,STU00067,CRS00042,Summer,2024,C+,in_progress
ENR001574,STU00035,CRS00006,Summer,2020,B+,completed
ENR001575,STU00050,CRS00014,Summer,2023,C-,withdrawn
ENR001576,STU00119,CRS00031,Fall,2020,I,in_progress
ENR001577,STU00216,CRS00009,Summer,2020,B-,enrolled
ENR001578,STU00020,CRS00010,Spring,2023,F,enrolled
ENR001579,STU00090,CRS00042,Summer,2020,C-,in_progress
ENR001580,STU00069,CRS00074,Fall,2024,B,withdrawn
ENR001581,STU00252,CRS00057,Fall,2022,B,completed
ENR001582,STU00223,CRS00068,Fall,2021,F,enrolled
ENR001583,STU00050,CRS00027,Fall,2020,A,withdrawn
ENR001584,STU00209,CRS00073,Fall,2024,C+,completed
ENR001585,STU00271,CRS00064,Fall,2021,F,in_progress
ENR001586,STU00257,CRS00046,Summer,2022,D,completed
ENR001587,STU00035,CRS00057,Summer,2023,C,enrolled
ENR001588,STU00292,CRS00011,Summer,2021,B-,enrolled
ENR001589,STU00061,CRS00064,Fall,2021,F,withdrawn
ENR001590,STU00012,CRS00029,Spring,2022,C,withdrawn
ENR001591,STU00035,CRS00021,Fall,2022,D,completed
ENR001592,STU00266,CRS00079,Spring,2024,C,enrolled
ENR001593,STU00280,CRS00015,Spring,2024,B-,enrolled
ENR001594,STU00017,CRS00044,Spring,2023,B,withdrawn
ENR001595,STU00031,CRS00018,Summer,2021,I,withdrawn
ENR001596,STU00032,CRS00031,Fall,2023,F,enrolled
ENR001597,STU00178,CRS00010,Summer,2023,I,enrolled
ENR001598,STU00283,CRS00062,Spring,2021,I,enrolled
ENR001599,STU00054,CRS00005,Summer,2023,B,withdrawn
ENR001600,STU00221,CRS00062,Fall,2022,A,enrolled
ENR001601,STU00014,CRS00026,Summer,2024,C,enrolled
ENR001602,STU00283,CRS00062,Spring,2020,C,completed
ENR001603,STU00221,CRS00055,Fall,2024,A-,in_progress
ENR001604,STU00061,CRS00079,Spring,2022,B,withdrawn
ENR001605,STU00224,CRS00008,Fall,2021,A-,enrolled
ENR001606,STU00117,CRS00053,Summer,2024,A,enrolled
ENR001607,STU00128,CRS00008,Fall,2020,B+,in_progress
ENR001608,STU00093,CRS00037,Spring,2020,C+,completed
ENR001609,STU00150,CRS00017,Spring,2024,C-,enrolled
ENR001610,STU00040,CRS00010,Summer,2022,B,in_progress
ENR001611,STU00183,CRS00029,Summer,2023,B-,withdrawn
ENR001612,STU00283,CRS00038,Summer,2021,B-,withdrawn
ENR001613,STU00278,CRS00065,Fall,2020,C+,in_progress
ENR001614,STU00249,CRS00036,Fall,2020,B+,completed
ENR001615,STU00157,CRS00071,Fall,2021,C+,completed
ENR001616,STU00019,CRS00031,Summer,2023,C-,enrolled
ENR001617,STU00011,CRS00064,Spring,2020,B-,in_progress
ENR001618,STU00154,CRS00011,Spring,2020,F,in_progress
ENR001619,STU00254,CRS00003,Spring,2023,C-,enrolled
ENR001620,STU00115,CRS00027,Fall,2023,W,in_progress
ENR001621,STU00273,CRS00007,Fall,2022,D,withdrawn
ENR001622,STU00014,CRS00078,Spring,2022,F,completed
ENR001623,STU00015,CRS00044,Spring,2024,C,enrolled
ENR001624,STU00056,CRS00071,Summer,2023,W,withdrawn
ENR001625,STU00274,CRS00060,Summer,2023,I,withdrawn
ENR001626,STU00084,CRS00049,Summer,2023,B,completed
ENR001627,STU00008,CRS00036,Fall,2022,B,withdrawn
ENR001628,STU00173,CRS00074,Fall,2023,F,withdrawn
ENR001629,STU00186,CRS00035,Summer,2022,F,enrolled
ENR001630,STU00064,CRS00040,Summer,2024,C+,withdrawn
ENR001631,STU00092,CRS00057,Fall,2023,C-,enrolled
ENR001632,STU00239,CRS00005,Spring,2022,W,completed
ENR001633,STU00210,CRS00008,Fall,2024,B-,withdrawn
ENR001634,STU00033,CRS00057,Spring,2021,B-,withdrawn
ENR001635,STU00254,CRS00017,Summer,2021,B+,completed
ENR001636,STU00026,CRS00030,Summer,2020,A,completed
ENR001637,STU00260,CRS00057,Spring,2024,A,completed
ENR001638,STU00032,CRS00034,Fall,2022,W,withdrawn
ENR001639,STU00277,CRS00006,Fall,2024,C+,enrolled
ENR001640,STU00040,CRS00065,Fall,2023,D,enrolled
ENR001641,STU00122,CRS00027,Summer,2022,C+,in_progress
ENR001642,STU00037,CRS00055,Fall,2022,A,withdrawn
ENR001643,STU00185,CRS00043,Summer,2023,C+,in_progress
ENR001644,STU00151,CRS00080,Fall,2020,C+,enrolled
ENR001645,STU00149,CRS00020,Fall,2024,A-,completed
ENR001646,STU00161,CRS00066,Summer,2024,I,withdrawn
ENR001647,STU00111,CRS00049,Fall,2024,W,completed
ENR001648,STU00196,CRS00011,Fall,2020,F,in_progress
ENR001649,STU00276,CRS00016,Fall,2024,F,in_progress
ENR001650,STU00269,CRS00067,Spring,2023,B-,completed
ENR001651,STU00295,CRS00038,Spring,2021,B,withdrawn
ENR001652,STU00119,CRS00059,Summer,2022,A-,completed
ENR001653,STU00228,CRS00053,Fall,2022,C+,enrolled
ENR001654,STU00186,CRS00062,Fall,2024,C-,in_progress
ENR001655,STU00118,CRS00073,Summer,2021,B,in_progress
ENR001656,STU00300,CRS00018,Spring,2024,B-,withdrawn
ENR001657,STU00161,CRS00016,Spring,2020,C,completed
ENR001658,STU00295,CRS00064,Fall,2021,C-,enrolled
ENR001659,STU00086,CRS00016,Spring,2023,D,in_progress
ENR001660,STU00052,CRS00017,Spring,2020,A,completed
ENR001661,STU00038,CRS00017,Summer,2024,C,in_progress
ENR001662,STU00182,CRS00017,Summer,2023,D,completed
ENR001663,STU00151,CRS00016,Spring,2022,F,enrolled
ENR001664,STU00024,CRS00010,Spring,2022,C,in_progress
ENR001665,STU00224,CRS00038,Summer,2023,B+,completed
ENR001666,STU00261,CRS00011,Fall,2021,F,withdrawn
ENR001667,STU00233,CRS00049,Spring,2022,B+,withdrawn
ENR001668,STU00050,CRS00030,Spring,2022,C+,enrolled
ENR001669,STU00289,CRS00067,Summer,2024,D,in_progress
ENR001670,STU00147,CRS00042,Spring,2023,B+,completed
ENR001671,STU00022,CRS00027,Summer,2023,B-,withdrawn
ENR001672,STU00051,CRS00045,Fall,2022,A-,withdrawn
ENR001673,STU00141,CRS00063,Fall,2023,B+,withdrawn
ENR001674,STU00133,CRS00078,Fall,2020,W,withdrawn
ENR001675,STU00073,CRS00013,Summer,2021,D,completed
ENR001676,STU00015,CRS00077,Summer,2020,D,completed
ENR001677,STU00004,CRS00063,Spring,2020,B,withdrawn
ENR001678,STU00293,CRS00055,Summer,2023,B+,in_progress
ENR001679,STU00152,CRS00015,Spring,2020,C,in_progress
ENR001680,STU00135,CRS00012,Spring,2021,I,enrolled
ENR001681,STU00182,CRS00011,Summer,2021,A-,withdrawn
ENR001682,STU00081,CRS00065,Spring,2022,C-,enrolled
ENR001683,STU00162,CRS00005,Fall,2023,I,withdrawn
ENR001684,STU00098,CRS00072,Summer,2020,W,enrolled
ENR001685,STU00126,CRS00018,Spring,2024,B,completed
ENR001686,STU00136,CRS00061,Spring,2021,B+,in_progress
ENR001687,STU00145,CRS00017,Summer,2021,A-,completed
ENR001688,STU00002,CRS00056,Spring,2020,D,completed
ENR001689,STU00092,CRS00005,Summer,2023,B-,in_progress
ENR001690,STU00299,CRS00031,Spring,2022,D,completed
ENR001691,STU00154,CRS00030,Summer,2022,C-,in_progress
ENR001692,STU00201,CRS00077,Summer,2022,C-,withdrawn
ENR001693,STU00050,CRS00029,Spring,2020,C,in_progress
ENR001694,STU00167,CRS00032,Fall,2023,B+,in_progress
ENR001695,STU00164,CRS00015,Summer,2022,C,completed
ENR001696,STU00248,CRS00063,Spring,2024,W,completed
ENR001697,STU00015,CRS00038,Summer,2022,B,in_progress
ENR001698,STU00032,CRS00072,Spring,2022,W,withdrawn
ENR001699,STU00211,CRS00051,Spring,2023,C,withdrawn
ENR001700,STU00028,CRS00035,Summer,2023,B,withdrawn
ENR001701,STU00024,CRS00040,Spring,2023,B,completed
ENR001702,STU00275,CRS00027,Summer,2020,F,withdrawn
ENR001703,STU00067,CRS00078,Fall,2024,I,enrolled
ENR001704,STU00195,CRS00012,Spring,2022,D,enrolled
ENR001705,STU00026,CRS00067,Spring,2021,D,completed
ENR001706,STU00081,CRS00069,Summer,2023,B,withdrawn
ENR001707,STU00083,CRS00048,Spring,2022,B,completed
ENR001708,STU00007,CRS00005,Summer,2020,A-,in_progress
ENR001709,STU00249,CRS00006,Spring,2021,B-,enrolled
ENR001710,STU00118,CRS00032,Spring,2020,I,enrolled
ENR001711,STU00194,CRS00052,Summer,2021,B-,enrolled
ENR001712,STU00040,CRS00010,Summer,2024,I,in_progress
ENR001713,STU00011,CRS00002,Summer,2024,B+,enrolled
ENR001714,STU00201,CRS00025,Spring,2024,C+,in_progress
ENR001715,STU00263,CRS00003,Spring,2022,C-,completed
ENR001716,STU00052,CRS00034,Spring,2024,C,withdrawn
ENR001717,STU00220,CRS00012,Spring,2021,D,withdrawn
ENR001718,STU00248,CRS00037,Summer,2024,B,in_progress
ENR001719,STU00009,CRS00064,Spring,2023,D,enrolled
ENR001720,STU00232,CRS00029,Fall,2024,C,completed
ENR001721,STU00229,CRS00048,Summer,2023,A-,withdrawn
ENR001722,STU00171,CRS00019,Fall,2020,D,completed
ENR001723,STU00107,CRS00063,Fall,2024,A-,completed
ENR001724,STU00207,CRS00079,Summer,2023,I,completed
ENR001725,STU00031,CRS00064,Spring,2022,B-,withdrawn
ENR001726,STU00078,CRS00005,Summer,2022,F,in_progress
ENR001727,STU00003,CRS00035,Summer,2021,C-,in_progress
ENR001728,STU00161,CRS00031,Spring,2022,I,in_progress
ENR001729,STU00264,CRS00072,Fall,2020,C,enrolled
ENR001730,STU00193,CRS00017,Fall,2020,D,enrolled
ENR001731,STU00086,CRS00026,Fall,2023,A,in_progress
ENR001732,STU00254,CRS00022,Spring,2024,B+,in_progress
ENR001733,STU00205,CRS00002,Fall,2022,C,withdrawn
ENR001734,STU00139,CRS00067,Summer,2022,C+,completed
ENR001735,STU00073,CRS00038,Summer,2024,B,withdrawn
ENR001736,STU00266,CRS00078,Spring,2022,C-,completed
ENR001737,STU00170,CRS00018,Summer,2021,I,in_progress
ENR001738,STU00006,CRS00041,Fall,2023,B+,in_progress
ENR001739,STU00035,CRS00001,Summer,2022,B,completed
ENR001740,STU00049,CRS00069,Spring,2023,A-,enrolled
ENR001741,STU00240,CRS00077,Fall,2021,C+,completed
ENR001742,STU00177,CRS00002,Spring,2021,B-,in_progress
ENR001743,STU00300,CRS00040,Summer,2022,C,withdrawn
ENR001744,STU00288,CRS00070,Fall,2021,F,completed
ENR001745,STU00053,CRS00028,Fall,2022,B-,enrolled
ENR001746,STU00065,CRS00067,Summer,2024,C,withdrawn
ENR001747,STU00295,CRS00076,Spring,2024,I,in_progress
ENR001748,STU00108,CRS00022,Fall,2020,B,enrolled
ENR001749,STU00076,CRS00019,Spring,2021,A,withdrawn
ENR001750,STU00040,CRS00007,Summer,2021,C-,in_progress
ENR001751,STU00242,CRS00042,Summer,2022,A-,completed
ENR001752,STU00287,CRS00051,Spring,2023,I,in_progress
ENR001753,STU00182,CRS00040,Spring,2024,D,enrolled
ENR001754,STU00110,CRS00022,Summer,2022,B+,in_progress
ENR001755,STU00287,CRS00057,Summer,2023,B-,enrolled
ENR001756,STU00286,CRS00056,Fall,2022,A,withdrawn
ENR001757,STU00239,CRS00045,Fall,2023,F,completed
ENR001758,STU00196,CRS00048,Summer,2021,A,completed
ENR001759,STU00227,CRS00047,Fall,2024,A,withdrawn
ENR001760,STU00169,CRS00013,Spring,2022,D,enrolled
ENR001761,STU00140,CRS00005,Summer,2022,C-,in_progress
ENR001762,STU00023,CRS00033,Summer,2022,A,enrolled
ENR001763,STU00242,CRS00078,Spring,2023,B+,in_progress
ENR001764,STU00280,CRS00014,Spring,2020,A,completed
ENR001765,STU00091,CRS00017,Spring,2020,A-,enrolled
ENR001766,STU00228,CRS00008,Fall,2022,D,withdrawn
ENR001767,STU00100,CRS00079,Spring,2020,W,withdrawn
ENR001768,STU00087,CRS00076,Summer,2022,A,in_progress
ENR001769,STU00214,CRS00008,Fall,2020,D,completed
ENR001770,STU00137,CRS00011,Spring,2021,A,withdrawn
ENR001771,STU00102,CRS00065,Fall,2023,W,enrolled
ENR001772,STU00160,CRS00036,Spring,2024,A-,withdrawn
ENR001773,STU00239,CRS00073,Summer,2020,C-,enrolled
ENR001774,STU00060,CRS00012,Summer,2021,A-,completed
ENR001775,STU00163,CRS00076,Fall,2020,A,completed
ENR001776,STU00192,CRS00059,Summer,2020,B,withdrawn
ENR001777,STU00098,CRS00017,Fall,2022,C,withdrawn
ENR001778,STU00092,CRS00036,Summer,2021,C+,in_progress
ENR001779,STU00116,CRS00025,Fall,2022,B+,withdrawn
ENR001780,STU00133,CRS00057,Fall,2022,C-,withdrawn
ENR001781,STU00297,CRS00047,Summer,2022,D,in_progress
ENR001782,STU00088,CRS00005,Spring,2024,B+,completed
ENR001783,STU00223,CRS00045,Fall,2022,C+,withdrawn
ENR001784,STU00047,CRS00066,Spring,2021,B,in_progress
ENR001785,STU00134,CRS00005,Summer,2020,W,completed
ENR001786,STU00244,CRS00018,Summer,2023,C+,withdrawn
ENR001787,STU00289,CRS00049,Fall,2024,C+,enrolled
ENR001788,STU00184,CRS00002,Spring,2021,C-,withdrawn
ENR001789,STU00173,CRS00013,Spring,2021,B-,completed
ENR001790,STU00240,CRS00070,Fall,2021,C-,in_progress
