line_id,so_id,product_id,quantity,unit_price,line_total
SOL001459,SO00367,PRD00056,61,2479.38,151241.99
SOL001460,SO00005,PRD00100,1,779.54,779.54
SOL001461,SO00482,PRD00010,81,2191.88,177542.0
SOL001462,SO00079,PRD00008,81,1005.92,81479.47
SOL001463,SO00338,PRD00050,129,360.22,46467.98
SOL001464,SO00342,PRD00084,108,1949.74,210571.84
SOL001465,SO00236,PRD00010,79,2298.76,181601.82
SOL001466,SO00111,PRD00089,109,159.4,17374.93
SOL001467,SO00478,PRD00065,11,372.88,4101.72
SOL001468,SO00304,PRD00005,28,2149.74,60192.67
SOL001469,SO00470,PRD00037,196,2798.65,548534.79
SOL001470,SO00376,PRD00013,13,1222.56,15893.24
SOL001471,SO00308,PRD00020,125,2070.6,258824.84
SOL001472,SO00269,PRD00065,143,308.47,44110.57
SOL001473,SO00305,PRD00027,10,536.33,5363.33
SOL001474,SO00499,PRD00051,169,1171.41,197967.62
SOL001475,SO00481,PRD00032,143,2306.62,329847.03
SOL001476,SO00209,PRD00066,122,85.68,10453.17
SOL001477,SO00376,PRD00046,23,2085.39,47963.86
SOL001478,SO00351,PRD00046,108,2323.94,250985.79
SOL001479,SO00024,PRD00045,161,1957.44,315147.69
SOL001480,SO00303,PRD00049,86,1784.54,153470.82
SOL001481,SO00389,PRD00072,138,1556.55,214803.76
SOL001482,SO00195,PRD00062,46,2298.43,105727.8
SOL001483,SO00007,PRD00062,40,2422.7,96907.93
SOL001484,SO00081,PRD00001,186,2586.46,481082.02
SOL001485,SO00284,PRD00015,173,2426.52,419788.74
SOL001486,SO00443,PRD00038,115,1412.2,162403.38
SOL001487,SO00099,PRD00059,54,1248.04,67394.21
SOL001488,SO00145,PRD00003,120,2543.99,305278.38
SOL001489,SO00373,PRD00093,183,835.94,152976.57
SOL001490,SO00492,PRD00069,57,2166.45,123487.4
SOL001491,SO00205,PRD00078,114,2907.35,331437.61
SOL001492,SO00267,PRD00098,154,30.59,4710.76
SOL001493,SO00292,PRD00048,27,2258.6,60982.24
SOL001494,SO00178,PRD00037,156,2645.32,412669.72
SOL001495,SO00211,PRD00060,21,94.44,1983.28
SOL001496,SO00247,PRD00034,145,2142.59,310674.95
SOL001497,SO00223,PRD00049,135,1570.86,212066.17
SOL001498,SO00214,PRD00058,96,244.84,23504.46
SOL001499,SO00288,PRD00044,196,90.54,17745.76
SOL001500,SO00052,PRD00011,109,383.34,41784.53
